schema_name,table_name,column_name,data_type,column_comment,include_in_training,exclude_reason
public,wst_control_zone,zone_name,character varying(200),分区名称,yes,
public,wst_control_zone,zone_level,integer,分区级别：1=一级国控断面控制单元，2=二级自动站分区，3=三级工业园区/分水岭分区,yes,
public,wst_control_zone,parent_id,bigint,上级分区ID，一级分区为空,yes,
public,wst_control_zone,divide_basis,character varying(100),分区划分依据，例如国控断面、自动站、工业园区、分水岭、排水片区,yes,
public,wst_control_zone,zone_type,character varying(100),分区类型，例如 control_unit=控制单元，station_unit=自动站单元，park_unit=园区单元，watershed_unit=分水岭单元,yes,
public,wst_control_zone,basin_code,character varying(100),流域编码,yes,
public,wst_control_zone,river_system_code,character varying(100),水系编码,yes,
public,wst_control_zone,sort_no,integer,排序号,yes,
public,wst_control_zone,status,character varying(50),状态：active=启用，disabled=停用,yes,
public,wst_control_zone,geom,"geometry(MultiPolygon,4326)",分区边界面几何，坐标系SRID=4326,yes,
public,wst_control_zone,metadata_json,jsonb,扩展属性JSON，用于存储外部系统ID、原始导入字段等不常用于查询的内容,yes,
public,wst_control_zone,remark,text,备注,yes,
public,wst_control_zone,created_by,character varying(100),创建人,yes,
public,wst_control_zone,created_at,timestamp without time zone,创建时间,yes,
public,wst_control_zone,updated_by,character varying(100),更新人,yes,
public,wst_control_zone,updated_at,timestamp without time zone,更新时间,yes,
public,wst_control_zone,del_flag,smallint,逻辑删除标记：0=未删除，1=已删除,yes,
public,wst_layer_river,id,bigint,主键ID,yes,
public,wst_layer_river,river_code,character varying(128),河流编码,yes,
public,wst_layer_river,river_name,character varying(255),河流名称,yes,
public,wst_layer_river,next_down,bigint,下游河流ID,yes,
public,wst_layer_river,river_class,character varying(64),河流类别,yes,
public,wst_layer_river,length_km,numeric,河流长度（公里）,yes,
public,wst_layer_river,from_z,numeric,起点高程,yes,
public,wst_layer_river,to_z,numeric,终点高程,yes,
public,wst_layer_river,geom,"geometry(MultiLineString,4326)",空间几何数据,yes,
public,wst_layer_river,created_at,timestamp without time zone,创建时间,yes,
public,wst_layer_river,updated_at,timestamp without time zone,更新时间,yes,
public,wst_relation_subtype_dict,id,bigint,主键ID,yes,
public,wst_relation_subtype_dict,relation_type,character varying(100),关系大类编码，对应 wst_relation_type_dict.type_code,yes,
public,wst_relation_subtype_dict,relation_subtype,character varying(100),关系子类编码，例如 enterprise_outfall,yes,
public,wst_relation_subtype_dict,relation_name,character varying(100),关系子类中文名称，例如 企业关联排污口,yes,
public,wst_relation_subtype_dict,source_type_codes,character varying(500),允许作为源对象的资产类型，多个用英文逗号分隔,yes,
public,wst_relation_subtype_dict,target_type_codes,character varying(500),允许作为目标对象的资产类型，多个用英文逗号分隔,yes,
public,wst_relation_subtype_dict,source_label,character varying(100),源对象中文标签,yes,
public,wst_relation_subtype_dict,target_label,character varying(100),目标对象中文标签,yes,
public,wst_relation_subtype_dict,direction_desc,character varying(200),标准方向说明，例如 企业 → 排污口,yes,
public,wst_relation_subtype_dict,allow_manual,boolean,是否允许人工录入,yes,
public,wst_relation_subtype_dict,allow_import,boolean,是否允许导入,yes,
public,wst_relation_subtype_dict,allow_graph_edit,boolean,是否允许图谱编辑,yes,
public,wst_relation_subtype_dict,allow_map_draw,boolean,是否允许地图连线绘制,yes,
public,wst_relation_subtype_dict,default_confidence,"numeric(5,2)",默认置信度,yes,
public,wst_relation_subtype_dict,sort_order,integer,排序号,yes,
public,wst_relation_subtype_dict,status,character varying(50),状态，active 表示启用,yes,
public,wst_relation_subtype_dict,description,character varying(500),关系子类说明,yes,
public,wst_relation_subtype_dict,created_at,timestamp without time zone,创建时间,yes,
public,wst_relation_subtype_dict,updated_at,timestamp without time zone,更新时间,yes,
public,wst_relation_type_dict,id,bigint,主键ID,yes,
public,wst_relation_type_dict,type_code,character varying(100),关系大类编码，例如 ownership、discharge、monitoring,yes,
public,wst_relation_type_dict,type_name,character varying(100),关系大类名称,yes,
public,wst_relation_type_dict,description,character varying(500),关系大类说明,yes,
public,wst_relation_type_dict,sort_order,integer,排序号,yes,
public,wst_relation_type_dict,status,character varying(50),状态，active 表示启用,yes,
public,wst_relation_type_dict,created_at,timestamp without time zone,创建时间,yes,
public,wst_relation_type_dict,updated_at,timestamp without time zone,更新时间,yes,
public,wst_trace_edge,id,bigint,主键ID，同时作为 pgRouting 的边ID,yes,
public,wst_trace_edge,edge_code,character varying(100),边编码,yes,
public,wst_trace_edge,edge_name,character varying(200),边名称,yes,
public,wst_trace_edge,source,bigint,起点拓扑节点ID，关联 wst_trace_node.id，约定为默认水流方向的上游节点,yes,
public,wst_trace_edge,target,bigint,终点拓扑节点ID，关联 wst_trace_node.id，约定为默认水流方向的下游节点,yes,
public,wst_trace_edge,edge_type,character varying(100),边类型，例如 river=河道，pipe=管线，park_pipe=园区管网，park_river=园区内部排污河流，discharge=排放连接边，boundary=边界衔接边,yes,
public,wst_trace_edge,network_type,character varying(100),网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=混合衔接网络,yes,
public,wst_trace_edge,from_network,character varying(100),起点所属网络类型，用于表达园区管网到园区河流、园区河流到外部河网的衔接,yes,
public,wst_trace_edge,to_network,character varying(100),终点所属网络类型，用于表达网络转换关系,yes,
public,wst_trace_edge,zone_id,bigint,所属分区ID，关联 wst_control_zone.id,yes,
public,wst_trace_edge,river_name,character varying(200),河流名称,yes,
public,wst_trace_edge,river_code,character varying(100),河流编码,yes,
public,wst_trace_edge,pipe_code,character varying(100),管线编码,yes,
public,wst_trace_edge,cost,"numeric(18,3)",正向通行成本，通常为长度米；source->target 可通行时为正数，不可通行时为-1,yes,
public,wst_trace_edge,reverse_cost,"numeric(18,3)",反向通行成本；普通单向水流通常为-1，库区/回水/双向场景可设置为正数,yes,
public,wst_trace_edge,length_m,"numeric(18,3)",边长度，单位米,yes,
public,wst_trace_edge,flow_direction,character varying(50),流向说明，默认 source_to_target 表示 source 到 target 为水流方向,yes,
public,wst_trace_edge,flow_mode,character varying(100),流向模式：normal=正常单向，bidirectional=双向，controlled=受控，reservoir=库区/回水，unknown=未知,yes,
public,wst_trace_edge,control_mode,character varying(100),控制方式，例如 gate=闸门，pump=泵站，manual=人工控制，temporary_dam=临时筑坝,yes,
public,wst_trace_edge,gate_asset_id,bigint,关联闸门/闸坝资产ID，关联 wst_asset.id,yes,
public,wst_trace_edge,pump_asset_id,bigint,关联泵站资产ID，关联 wst_asset.id,yes,
public,wst_trace_edge,is_split_edge,boolean,是否由原始边拆分生成,yes,
public,wst_trace_edge,original_edge_id,bigint,原始边ID，资产挂接到边中间并拆边时记录来源边,yes,
public,wst_trace_edge,status,character varying(50),状态：active=启用，disabled=停用，split=已拆分，invalid=无效,yes,
public,wst_trace_edge,geom,"geometry(LineString,4326)",边线几何，坐标系SRID=4326,yes,
public,wst_trace_edge,metadata_json,jsonb,扩展属性JSON，用于存储管径、材质、坡度、流速、原始河段编码等扩展信息,yes,
public,wst_trace_edge,remark,text,备注,yes,
public,wst_trace_edge,created_by,character varying(100),创建人,yes,
public,wst_trace_edge,created_at,timestamp without time zone,创建时间,yes,
public,wst_trace_edge,updated_by,character varying(100),更新人,yes,
public,wst_trace_edge,updated_at,timestamp without time zone,更新时间,yes,
public,wst_trace_edge,del_flag,smallint,逻辑删除标记：0=未删除，1=已删除,yes,
public,wst_trace_edge,source_asset_id,bigint,源资产ID,yes,
public,wst_trace_edge,from_node_id,bigint,上游节点ID,yes,
public,wst_trace_edge,to_node_id,bigint,下游节点ID,yes,
public,wst_trace_edge,direction_status,character varying(64),流向状态,yes,
public,wst_trace_node,id,bigint,主键ID，同时作为 pgRouting 的 source/target 节点ID,yes,
public,wst_trace_node,node_code,character varying(100),节点编码,yes,
public,wst_trace_node,node_name,character varying(200),节点名称,yes,
public,wst_trace_node,node_type,character varying(100),节点类型，例如 river_node、pipe_node、outfall_snap_node、section_snap_node、intake_snap_node、gate_node、park_outlet_node,yes,
public,wst_trace_node,network_type,character varying(100),网络类型，例如 river=外部河网，park_pipe=园区管网，park_river=园区内部排污河流，mixed=混合衔接网络,yes,
public,wst_trace_node,zone_id,bigint,所属分区ID，关联 wst_control_zone.id,yes,
public,wst_trace_node,is_boundary_node,boolean,是否边界节点，例如园区出口、管网入河口、内外网络衔接点,yes,
public,wst_trace_node,boundary_type,character varying(100),边界节点类型，例如 park_outlet、pipe_to_river、river_inlet、external_river_join,yes,
public,wst_trace_node,boundary_name,character varying(200),边界节点名称,yes,
public,wst_trace_node,source_asset_id,bigint,来源资产ID，如果该节点由某个资产生成，可关联 wst_asset.id,yes,
public,wst_trace_node,source_system,character varying(100),数据来源系统,yes,
public,wst_trace_node,source_id,character varying(200),来源系统中的原始ID,yes,
public,wst_trace_node,longitude,"numeric(12,8)",经度,yes,
public,wst_trace_node,latitude,"numeric(12,8)",纬度,yes,
public,wst_trace_node,elevation,"numeric(12,3)",高程，单位米,yes,
public,wst_trace_node,status,character varying(50),状态：active=启用，disabled=停用，candidate=候选，invalid=无效,yes,
public,wst_trace_node,geom,"geometry(Point,4326)",节点点几何，坐标系SRID=4326,yes,
public,wst_trace_node,metadata_json,jsonb,扩展属性JSON,yes,
public,wst_trace_node,remark,text,备注,yes,
public,wst_trace_node,created_by,character varying(100),创建人,yes,
public,wst_trace_node,created_at,timestamp without time zone,创建时间,yes,
public,wst_trace_node,updated_by,character varying(100),更新人,yes,
public,wst_trace_node,updated_at,timestamp without time zone,更新时间,yes,
public,wst_trace_node,del_flag,smallint,逻辑删除标记：0=未删除，1=已删除,yes,
public,wst_trace_node,asset_id,bigint,资产ID,yes,
public,wst_trace_topology_issue,id,bigint,主键ID,yes,
public,wst_trace_topology_issue,issue_type,character varying(64),问题类型,yes,
public,wst_trace_topology_issue,issue_name,character varying(128),问题名称,yes,
public,wst_trace_topology_issue,issue_level,character varying(32),问题级别,yes,
public,wst_trace_topology_issue,object_type,character varying(64),关联对象类型,yes,
public,wst_trace_topology_issue,object_id,bigint,关联对象ID,yes,
public,wst_trace_topology_issue,object_name,character varying(255),关联对象名称,yes,
public,wst_trace_topology_issue,object_code,character varying(128),监控对象编码,yes,
public,wst_trace_topology_issue,status,character varying(32),状态,yes,
public,wst_trace_topology_issue,geom,"geometry(Geometry,4326)",空间几何数据,yes,
public,wst_trace_topology_issue,issue_desc,text,问题详细描述,yes,
public,wst_trace_topology_issue,metadata_json,jsonb,元数据JSON,yes,
public,wst_trace_topology_issue,remark,text,备注,yes,
public,wst_trace_topology_issue,created_by,character varying(64),创建人,yes,
public,wst_trace_topology_issue,created_at,timestamp without time zone,创建时间,yes,
public,wst_trace_topology_issue,updated_by,character varying(64),更新人,yes,
public,wst_trace_topology_issue,updated_at,timestamp without time zone,更新时间,yes,
public,wst_trace_topology_issue,del_flag,smallint,删除标志：0-正常，1-已删除,yes,
